first_name,birthday,gender,type,state,district,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,votes_with_party_pct,dw_nominate,crp_id,fec_candidate_id
Ami,1965-03-02,M,rep,CA,7.0,Democrat,https://bera.house.gov,1431 Longworth HOB; Washington DC 20515-0507,202-225-5716,,http://bera.house.gov/rss.xml,RepBera,RepAmiBera,repamibera,UClJCTCo53Zk6b4kUL-bbdzg,B001287,2102.0,N00030717,,1033636,412512,120030.0,Ami Bera,,21304.0,Ami Bera,91.61,-0.223,N00030717,H0CA03078
Paul,1943-03-03,M,rep,CA,8.0,Republican,https://cook.house.gov,1222 Longworth HOB; Washington DC 20515-0508,202-225-5861,,http://cook.house.gov/rss.xml,RepPaulCook,RepPaulCook,RepPaulCook,UCqK--hf5cuvg7BR_oisyRiA,C001094,2103.0,N00034224,,68278,412513,58121.0,Paul Cook,,21305.0,Paul Cook (politician),94.08,0.409,N00034224,H2CA08164
Eric,1980-11-16,M,rep,CA,15.0,Democrat,https://swalwell.house.gov,129 Cannon HOB; Washington DC 20515-0515,202-225-5065,,,RepSwalwell,CongressmanEricSwalwell,ericswalwell,UCKvwsFNGD4sDkE_9g-2ft0w,S001193,2104.0,N00033508,,79729,412514,129529.0,Eric Swalwell,,21306.0,Eric Swalwell,94.55,-0.363,N00033508,H2CA15094
David,1977-04-14,M,rep,CA,21.0,Republican,https://valadao.house.gov,1728 Longworth HOB; Washington DC 20515-0521,202-225-4695,,http://valadao.house.gov/rss.xml,RepDavidValadao,CongressmanDavidValadao,congressmanvaladao,UCWqOVVxQd6IV4mfYMi95LqA,V000129,2105.0,N00033367,,623702,412515,120200.0,David G. Valadao,,21307.0,David Valadao,91.61,0.255,N00033367,H2CA20094
Julia,1952-08-28,F,rep,CA,26.0,Democrat,https://juliabrownley.house.gov,1019 Longworth HOB; Washington DC 20515-0526,202-225-5811,,http://juliabrownley.house.gov/rss.xml,JuliaBrownley26,RepJuliaBrownley,RepJuliaBrownley,UCFrC4Ouk5R6xQztS9PZin_A,B001285,2106.0,N00034254,,79783,412516,59904.0,Julia Brownley,,21308.0,Julia Brownley,94.58,-0.277,N00034254,H2CA00120
Tony,1963-03-31,M,rep,CA,29.0,Democrat,https://cardenas.house.gov,1510 Longworth HOB; Washington DC 20515-0529,202-225-6131,,http://cardenas.house.gov/rss.xml,RepCardenas,repcardenas,repcardenas,UCm6ug1-yvYGL0F6DvYxfFBA,C001097,2107.0,N00033373,,63934,412517,9754.0,Tony Cardenas,,21309.0,Tony Cárdenas,95.33,-0.366,N00033373,H2CA28113
Raul,1972-08-25,M,rep,CA,36.0,Democrat,https://ruiz.house.gov,1319 Longworth HOB; Washington DC 20515-0536,202-225-5330,,http://ruiz.house.gov/rss.xml,CongressmanRuiz,CongressmanRaulRuizMD,repraulruiz,UCSDk-cyNPCo1iy6rweSPmBw,R000599,2109.0,N00033510,,79727,412519,136407.0,Raul Ruiz,,21311.0,Raul Ruiz (politician),92.55,-0.234,N00033510,H2CA36439
Mark,1960-12-10,M,rep,CA,41.0,Democrat,https://takano.house.gov,1507 Longworth HOB; Washington DC 20515-0541,202-225-2305,,http://takano.house.gov/rss.xml,RepMarkTakano,RepMarkTakano,RepMarkTakano,UCJg4F1irmSFeKoXZBaZbX2w,T000472,2110.0,N00006701,,2737,412520,22337.0,Mark Takano,,21312.0,Mark Takano,95.6,-0.477,N00006701,H2CA43245
Alan,1941-03-08,M,rep,CA,47.0,Democrat,https://lowenthal.house.gov,125 Cannon HOB; Washington DC 20515-0547,202-225-7924,,http://lowenthal.house.gov/news/rss.aspx,RepLowenthal,RepLowenthal,RepLowenthal,UC-GgROtn5Hxm1H9a6qvy_Wg,L000579,2111.0,N00033274,,93815,412521,16469.0,Alan Lowenthal,,21313.0,Alan Lowenthal,96.23,-0.441,N00033274,H2CA00104
Juan,1961-03-07,M,rep,CA,51.0,Democrat,https://vargas.house.gov,1605 Longworth HOB; Washington DC 20515-0551,202-225-8045,,http://vargas.house.gov/rss.xml,RepJuanVargas,RepJuanVargas,RepJuanVargas,UCpMthf8y7bEMJH_td0dznRQ,V000130,2112.0,N00007021,,8297,412522,29100.0,Juan Vargas,,21314.0,Juan Vargas,95.83,-0.377,N00007021,H2CA50026
Scott,1958-06-17,M,rep,CA,52.0,Democrat,https://scottpeters.house.gov,1122 Longworth HOB; Washington DC 20515-0552,202-225-0508,,http://scottpeters.house.gov/rss.xml,RepScottPeters,RepScottPeters,,UCQK77QJxW7Xr-S3zqeMd-0g,P000608,2113.0,N00033591,,79661,412523,70351.0,Scott Peters,,21315.0,Scott Peters (politician),88.15,-0.177,N00033591,H2CA52089
Elizabeth,1959-08-25,F,rep,CT,5.0,Democrat,https://esty.house.gov,221 Cannon HOB; Washington DC 20515-0705,202-225-4476,,http://esty.house.gov/rss.xml,RepEsty,RepEsty,RepEsty,UCJoc9OfUHVbx0Z7V055sbCA,E000293,2114.0,N00033217,,1020906,412524,72826.0,Elzabeth Esty,,21316.0,Elizabeth Esty,95.38,-0.307,N00033217,H2CT05131
Ted,1955-04-13,M,rep,FL,3.0,Republican,https://yoho.house.gov,511 Cannon HOB; Washington DC 20515-0903,202-225-5744,,http://yoho.house.gov/rss.xml,RepTedYoho,CongressmanTedYoho,RepTedYoho,UCGmDQgEgP2Z0NjavmnS9Hwg,Y000065,2115.0,N00033220,,63943,412525,137622.0,Ted Yoho,,21317.0,Ted Yoho,95.9,0.6940000000000001,N00033220,H2FL06109
Ron,1978-09-14,M,rep,FL,6.0,Republican,https://desantis.house.gov,1524 Longworth HOB; Washington DC 20515-0906,202-225-2706,,http://desantis.house.gov/rss.xml,RepDeSantis,RepDeSantis,RepRonDeSantis,UCRM1qBatq45tZxRqYeUa02g,D000621,2116.0,N00034746,,79744,412526,137630.0,Ron DeSantis,,21318.0,Ron DeSantis,94.7,0.659,N00034746,H2FL00292
Lois,1948-05-16,F,rep,FL,21.0,Democrat,https://frankel.house.gov,1037 Longworth HOB; Washington DC 20515-0921,202-225-9890,,http://frankel.house.gov/rss.xml,RepLoisFrankel,RepLoisFrankel,reploisfrankel,UCEk5viAhxaW_2OK20-yBwzQ,F000462,2119.0,N00002893,,623714,412529,8102.0,Lois Frankel,,21321.0,Lois Frankel,96.43,-0.423,N00002893,H2FL14053
Doug,1966-08-16,M,rep,GA,9.0,Republican,https://dougcollins.house.gov,1504 Longworth HOB; Washington DC 20515-1009,202-225-9893,,http://dougcollins.house.gov/latest-rss/latest-rss/,RepDougCollins,RepresentativeDougCollins,repdougcollins,UCgKTZXOJX2UwAdLNZ4MQdig,C001093,2121.0,N00033518,,79719,412531,67851.0,Doug Collins,,21323.0,Doug Collins (politician),95.02,0.654,N00033518,H2GA09150
Tulsi,1981-04-12,F,rep,HI,2.0,Democrat,https://gabbard.house.gov,1433 Longworth HOB; Washington DC 20515-1102,202-225-4906,,http://gabbard.house.gov/rss.xml,TulsiPress,RepTulsiGabbard,tulsipress,UCkQmC0YfIU4388Tu0_k4esA,G000571,2122.0,N00033281,,1025291,412532,129306.0,Tulsi Gabbard,,21324.0,Tulsi Gabbard,93.54,-0.28,N00033281,H2HI02508
Tammy,1968-03-12,F,sen,IL,,Democrat,https://www.duckworth.senate.gov,524 Hart Senate Office Building Washington DC 20510,202-224-2854,https://www.duckworth.senate.gov/content/contact-senator,,SenDuckworth,SenDuckworth,repduckworth,UCYRWRvUxtjaHnFMCbdd94tg,D000622,2123.0,N00027860,S386,94484,412533,57442.0,Tammy Duckworth,,21325.0,Tammy Duckworth,90.35,-0.298,N00027860,S6IL00292
Rodney,1970-01-05,M,rep,IL,13.0,Republican,https://rodneydavis.house.gov,1740 Longworth HOB; Washington DC 20515-1313,202-225-2371,,http://rodneydavis.house.gov/rss.xml,RodneyDavis,RepRodneyDavis,RepRodneyDavis,UCiGPTfpwRxqQp0Bam5S8zwA,D000619,2126.0,N00034784,,68337,412536,9622.0,Rodney Davis (Illinois),,21328.0,Rodney Davis (politician),90.58,0.302,N00034784,H2IL13120
Cheri,1961-10-17,F,rep,IL,17.0,Democrat,https://bustos.house.gov,1009 Longworth HOB; Washington DC 20515-1317,202-225-5905,,http://bustos.house.gov/rss.xml,RepCheri,RepCheri,RepCheri,UCrkOYuIsVeb4dvKeeO7jnaA,B001286,2127.0,N00033390,,63949,412537,134964.0,Cheri Bustos,,21329.0,Cheri Bustos,94.38,-0.238,N00033390,H2IL17071
Jackie,1963-08-17,F,rep,IN,2.0,Republican,https://walorski.house.gov,419 Cannon HOB; Washington DC 20515-1402,202-225-3915,,http://walorski.house.gov/rss.xml,RepWalorski,RepJackieWalorski,repwalorski,UC8fsSDjVJ_VnCF3ccx3Lkng,W000813,2128.0,N00031226,,95005,412538,34205.0,Jackie Walorski,,21330.0,Jackie Walorski,97.83,0.43,N00031226,H0IN02190
Susan,1960-08-25,F,rep,IN,5.0,Republican,https://susanwbrooks.house.gov,1030 Longworth HOB; Washington DC 20515-1405,202-225-2276,,http://susanwbrooks.house.gov/rss.xml,SusanWBrooks,congresswomansusanwbrooks,SusanWBrooks,UCMd7LzaBcbQ06aKHoj9KkSQ,B001284,2129.0,N00033495,,623720,412539,135988.0,Susan Brooks,,21331.0,Susan Brooks,95.85,0.377,N00033495,H2IN05082
Luke,1969-02-27,M,rep,IN,6.0,Republican,https://messer.house.gov,1230 Longworth HOB; Washington DC 20515-1406,202-225-3021,,http://messer.house.gov/rss.xml,RepLukeMesser,RepLukeMesser,RepLukeMesser,UC9NKMvZuY2koTf1iVurxicw,M001189,2130.0,N00012546,,11245,412540,33997.0,Luke Messer,,21332.0,Luke Messer,95.59,0.5579999999999999,N00012546,H0IN02125
Garland,1973-07-24,M,rep,KY,6.0,Republican,https://barr.house.gov,1427 Longworth HOB; Washington DC 20515-1706,202-225-4706,,http://barr.house.gov/rss.xml,RepAndyBarr,RepAndyBarr,RepAndyBarr,UCVL2s6x7f7H0ZJ-uwU0pQ6Q,B001282,2131.0,N00031233,,61848,412541,117290.0,Andy Barr,,21333.0,Andy Barr (U.S. politician),95.97,0.471,N00031233,H0KY06104
Elizabeth,1949-06-22,F,sen,MA,,Democrat,https://www.warren.senate.gov,317 Hart Senate Office Building Washington DC 20510,202-224-4543,https://www.warren.senate.gov/?p=email_senator,http://www.warren.senate.gov/rss/?p=hot_topic,SenWarren,senatorelizabethwarren,senelizabethwarren,UCTH9zV8Imw09J5bOoTR18_A,W000817,2182.0,N00033492,S366,1023023,412542,141272.0,Elizabeth Warren,,41301.0,Elizabeth Warren,82.38,-0.738,N00033492,S2MA00170
Joseph,1980-10-04,M,rep,MA,4.0,Democrat,https://kennedy.house.gov,434 Cannon HOB; Washington DC 20515-2104,202-225-5931,,http://kennedy.house.gov/rss.xml,RepJoeKennedy,301936109927957,,UCgfHlaGqxD8p-2V_YlNIqrA,K000379,2172.0,N00034044,,79948,412543,141275.0,Joseph Kennedy III,,21335.0,Joe Kennedy III,97.36,-0.433,N00034044,H2MA04073
John,1963-04-16,M,rep,MD,6.0,Democrat,https://delaney.house.gov,1632 Longworth HOB; Washington DC 20515-2006,202-225-2721,,http://delaney.house.gov/rss.xml,RepJohnDelaney,congressmanjohndelaney,repjohndelaney,UC-Sz2M53ZYi_8MvapFKZJiw,D000620,2133.0,N00033897,,68432,412544,135143.0,John Delaney,,21334.0,John Delaney (Maryland politician),94.5,-0.273,N00033897,H2MD06195
Angus,1944-03-31,M,sen,ME,,Independent,https://www.king.senate.gov,133 Hart Senate Office Building Washington DC 20510,202-224-5344,https://www.king.senate.gov/contact,http://www.king.senate.gov/rss/feeds/?type=all,SenAngusKing,SenatorAngusSKingJr,SenatorAngusKing,UCpp6lGvrmt0XU_lnD4Ak0gA,K000383,2185.0,N00034580,S363,37413,412545,22381.0,Angus King,,41300.0,Angus King,84.29,-0.14800000000000002,N00034580,S2ME00109
Daniel,1958-08-11,M,rep,MI,5.0,Democrat,https://dankildee.house.gov,227 Cannon HOB; Washington DC 20515-2205,202-225-3611,,http://dankildee.house.gov/rss.xml,RepDanKildee,RepDanKildee,RepDanKildee,UC_KpQ-n3IT5dL5ul21XA9Yw,K000380,2134.0,N00033395,,623723,412546,136102.0,Dan Kildee,,21372.0,Dan Kildee,95.67,-0.413,N00033395,H2MI05119
Richard,1943-12-17,M,rep,MN,8.0,Democrat,https://nolan.house.gov,2366 Rayburn HOB; Washington DC 20515-2308,202-225-6211,,http://nolan.house.gov/rss.xml,USRepRickNolan,UsRepRickNolan,USRepRickNolan,UCmGkPQXVR8GzVAPXN54AoXg,N000127,867.0,N00021207,,1001760,408211,138505.0,Rick Nolan,,14263.0,Rick Nolan,94.3,-0.3720000000000001,N00021207,H2MN08111
Ann,1962-09-13,F,rep,MO,2.0,Republican,https://wagner.house.gov,435 Cannon HOB; Washington DC 20515-2502,202-225-1621,,http://wagner.house.gov/rss.xml,RepAnnWagner,RepAnnWagner,,UCy2v2DXXvQnbRc8Zx77Dnsg,W000812,2137.0,N00033106,,82702,412548,136083.0,Ann Wagner,,21337.0,Ann Wagner,97.4,0.452,N00033106,H2MO02102
Steve,1962-08-20,M,sen,MT,,Republican,https://www.daines.senate.gov,320 Hart Senate Office Building Washington DC 20510,202-224-2651,https://www.daines.senate.gov/connect/email-steve,,SteveDaines,SteveDainesMT,SteveDainesMT,UC-ny-W5mEUGytiyMdXbQ20Q,D000618,2138.0,N00033054,S375,1034037,412549,135720.0,Steve Daines,,21338.0,Steve Daines,96.55,0.53,N00033054,S2MT00096
Richard,1971-11-04,M,rep,NC,8.0,Republican,https://hudson.house.gov,429 Cannon HOB; Washington DC 20515-3308,202-225-3715,,http://hudson.house.gov/rss.xml,RepRichHudson,RepRichHudson,RepRichHudson,UC9Q1qCvnQR7rHERjTjJl5Pg,H001067,2140.0,N00033630,,79622,412550,136448.0,Richard Hudson,,21346.0,Richard Hudson (U.S. politician),94.2,0.675,N00033630,H2NC08185
Robert,1948-08-15,M,rep,NC,9.0,Republican,https://pittenger.house.gov,224 Cannon HOB; Washington DC 20515-3309,202-225-1976,,http://pittenger.house.gov/rss.xml,RepPittenger,congressmanpittenger,CongressmanPittenger,UCPr1MiyBx6K6wH3zgMWFtMQ,P000606,2141.0,N00034416,,9265861,412551,41272.0,Robert Pittenger,,21347.0,Robert Pittenger,95.27,0.556,N00034416,H2NC09134
Mark,1959-07-28,M,rep,NC,11.0,Republican,https://meadows.house.gov,1024 Longworth HOB; Washington DC 20515-3311,202-225-6401,,http://meadows.house.gov/rss/press-releases.xml,RepMarkMeadows,Repmarkmeadows,RepMarkMeadows,UCu1unBO6gQdCz3qok5LPFGQ,M001187,2142.0,N00033631,,79621,412552,136459.0,"Mark Meadows, North Carolina",,21348.0,Mark Meadows (North Carolina politician),96.25,0.623,N00033631,H2NC11080
George,1968-04-17,M,rep,NC,2.0,Republican,https://holding.house.gov,1110 Longworth HOB; Washington DC 20515-3302,202-225-3032,,http://holding.house.gov/rss.xml,RepHolding,CongressmanGeorgeHolding,repholding,UCx6IgBfJmIhXSXymnPr78hw,H001065,2143.0,N00033399,,623728,412553,136462.0,George E.B. Holding,,21349.0,George Holding,95.18,0.6609999999999999,N00033399,H2NC13110
Heidi,1955-10-30,F,sen,ND,,Democrat,https://www.heitkamp.senate.gov/public,516 Hart Senate Office Building Washington DC 20510,202-224-2043,http://www.heitkamp.senate.gov/public/index.cfm/contact,http://www.heitkamp.senate.gov/public/index.cfm/rss/feed,SenatorHeitkamp,SenatorHeidiHeitkamp,senatorheidiheitkamp,UCsIiu6s5KJ_VYzpT_b1Jh4g,H001069,2174.0,N00033782,S360,95414,412554,41716.0,Heidi Heitkamp,,41303.0,Heidi Heitkamp,77.01,-0.129,N00033782,S2ND00099
Kevin,1961-01-21,M,rep,ND,0.0,Republican,https://cramer.house.gov,1717 Longworth HOB; Washington DC 20515-3400,202-225-2611,,http://cramer.house.gov/rss.xml,RepKevinCramer,CongressmanKevinCramer,kevincramer,UCqUPdO9XaAW-dvwwXKbIVdA,C001096,2144.0,N00004614,,7600,412555,444.0,Kevin Cramer,,21350.0,Kevin Cramer,96.49,0.377,N00004614,H0ND01026
Deb,1951-03-01,F,sen,NE,,Republican,https://www.fischer.senate.gov,454 Russell Senate Office Building Washington DC 20510,202-224-6551,http://www.fischer.senate.gov/public/index.cfm/contact,http://www.fischer.senate.gov/public/index.cfm/rss/feed,SenatorFischer,senatordebfischer,senatordebfischer,UCrbEfZaG_WhB0PBHI1hefPQ,F000463,2179.0,N00033443,S357,1034067,412556,41963.0,Deb Fischer,,41302.0,Deb Fischer,98.08,0.474,N00033443,S2NE00094
Ann,1956-09-05,F,rep,NH,2.0,Democrat,https://kuster.house.gov,137 Cannon HOB; Washington DC 20515-2902,202-225-5206,,http://kuster.house.gov/rss.xml,RepAnnieKuster,CongresswomanAnnieKuster,RepKuster,UCYAD_Eti2b5gXSicbgPsBYA,K000382,2145.0,N00030875,,62650,412557,122256.0,Annie Kuster,,21340.0,Ann McLane Kuster,93.69,-0.259,N00030875,H0NH02181
Michelle,1959-10-24,F,rep,NM,1.0,Democrat,https://lujangrisham.house.gov,214 Cannon HOB; Washington DC 20515-3101,202-225-6316,,http://lujangrisham.house.gov/rss.xml,RepLujanGrisham,RepLujanGrisham,RepLujanGrisham,UCS_N-wEnUBEbVYCD-CXpNjw,L000580,2146.0,N00029400,,94791,412558,102404.0,Michelle Lujan Grisham,,21341.0,Michelle Lujan Grisham,94.84,-0.335,N00029400,H8NM01257
Grace,1975-10-01,F,rep,NY,6.0,Democrat,https://meng.house.gov,1317 Longworth HOB; Washington DC 20515-3206,202-225-2601,,http://meng.house.gov/rss.xml,RepGraceMeng,repgracemeng,,UCHg516zJKbIBtXFAJ0nu3XQ,M001188,2148.0,N00034547,,68411,412560,69157.0,Grace Meng,,21342.0,Grace Meng,96.57,-0.379,N00034547,H2NY06116
Hakeem,1970-08-04,M,rep,NY,8.0,Democrat,https://jeffries.house.gov,1607 Longworth HOB; Washington DC 20515-3208,202-225-5936,,http://jeffries.house.gov/rss.xml,RepJeffries,RepHakeemJeffries,,UCYVmbsjoNbQ4j-PCQIYgpWQ,J000294,2149.0,N00033640,,79612,412561,55285.0,Hakeem Jeffries,,21343.0,Hakeem Jeffries,96.21,-0.476,N00033640,H2NY10092
Sean,1966-07-30,M,rep,NY,18.0,Democrat,https://seanmaloney.house.gov,1027 Longworth HOB; Washington DC 20515-3218,202-225-5441,,http://seanmaloney.house.gov/rss.xml,RepSeanMaloney,RepSeanMaloney,,UCNiVzzf4Vz-vCMPBcnjGuXQ,M001185,2150.0,N00034277,,79760,412562,139760.0,Sean Maloney,,21344.0,Sean Patrick Maloney,92.54,-0.385,N00034277,H2NY22139
Chris,1950-05-20,M,rep,NY,27.0,Republican,https://chriscollins.house.gov,1117 Longworth HOB; Washington DC 20515-3227,202-225-5265,,http://chriscollins.house.gov/rss.xml,RepChrisCollins,RepChrisCollins,RepChrisCollins,UCSwQQJaKI4TzuYDUwHwwnxQ,C001092,2151.0,N00001285,,94144,412563,139770.0,Chris Collins,,21345.0,Chris Collins (U.S. politician),95.97,0.369,N00001285,H8NY29032
Brad,1958-06-17,M,rep,OH,2.0,Republican,https://wenstrup.house.gov,2419 Rayburn HOB; Washington DC 20515-3502,202-225-3164,,,RepBradWenstrup,RepBradWenstrup,repbradwenstrup,UCaK7SeUvmHdHTMtF3HXb-jA,W000815,2152.0,N00033310,,1034044,412564,135326.0,Brad Wenstrup,,21351.0,Brad Wenstrup,96.54,0.5770000000000001,N00033310,H2OH02085
Joyce,1950-03-12,F,rep,OH,3.0,Democrat,https://beatty.house.gov,133 Cannon HOB; Washington DC 20515-3503,202-225-4324,,http://beatty.house.gov/rss.xml,RepBeatty,RepJoyceBeatty,,UCtVl3kb7Xvt3pY7l6x-M6LA,B001281,2153.0,N00033904,,67294,412565,2427.0,Joyce Beatty,,21352.0,Joyce Beatty,96.28,-0.44,N00033904,H2OH03125
David,1957-03-17,M,rep,OH,14.0,Republican,https://joyce.house.gov,1124 Longworth HOB; Washington DC 20515-3514,202-225-5731,,http://joyce.house.gov/rss/press-releases.xml,RepDaveJoyce,RepDaveJoyce,repdavejoyce,UCTu9xz2VYk-jtQv0TVsLyYA,J000295,2154.0,N00035007,,68561,412566,143052.0,David Joyce,,21353.0,David Joyce (politician),90.48,0.257,N00035007,H2OH14064
Jim,1975-06-15,M,rep,OK,1.0,Republican,https://bridenstine.house.gov,216 Cannon HOB; Washington DC 20515-3601,202-225-2211,,http://bridenstine.house.gov/rss.xml,RepJBridenstine,CongressmanJimBridenstine,RepJimBridenstine,UC4uUpWvIK-fiOfTG_D3rX8g,B001283,2155.0,N00033532,,79705,412567,135894.0,Jim Bridenstine,,21354.0,Jim Bridenstine,96.22,0.695,N00033532,H2OK01143
Markwayne,1977-07-26,M,rep,OK,2.0,Republican,https://mullin.house.gov,1113 Longworth HOB; Washington DC 20515-3602,202-225-2701,,http://mullin.house.gov/news/rss.aspx,RepMullin,RepMullin,,UCLQlm-cbGbJj9baZC6oFsag,M001190,2156.0,N00033410,,1034045,412568,135898.0,Markwayne Mullin,,21355.0,Markwayne Mullin,97.02,0.487,N00033410,H2OK02083
Scott,1962-05-27,M,rep,PA,4.0,Republican,https://perry.house.gov,1207 Longworth HOB; Washington DC 20515-3804,202-225-5836,,http://perry.house.gov/rss.xml,RepScottPerry,repscottperry,RepScottPerry,UCzgrU5PT_HHRgf5hXPen4dQ,P000605,2157.0,N00034120,,79873,412569,59980.0,Scott Perry,,21356.0,Scott Perry (politician),94.13,0.6459999999999999,N00034120,H2PA04135
Keith,1962-04-25,M,rep,PA,12.0,Republican,https://rothfus.house.gov,1205 Longworth HOB; Washington DC 20515-3812,202-225-2065,,http://rothfus.house.gov/rss.xml,KeithRothfus,keithrothfus,reprothfus,UCPe5SCZKXEyUAMNUprj46Pg,R000598,2158.0,N00031253,,61949,412570,119466.0,Keith Rothfus,,21357.0,Keith Rothfus,96.06,0.498,N00031253,H0PA04220
Matthew,1961-05-01,M,rep,PA,17.0,Democrat,https://cartwright.house.gov,1034 Longworth HOB; Washington DC 20515-3817,202-225-5546,,http://cartwright.house.gov/rss.xml,RepCartwright,CongressmanMattCartwright,,UCnAOvexSGLBnYidaFzguhTQ,C001090,2159.0,N00034128,,79865,412571,136236.0,Matt Cartwright,,21358.0,Matt Cartwright,95.22,-0.405,N00034128,H2PA17079
Tom,1957-08-04,M,rep,SC,7.0,Republican,https://rice.house.gov,223 Cannon HOB; Washington DC 20515-4007,202-225-9895,,http://rice.house.gov/rss.xml,RepTomRice,reptomrice,RepTomRice,UCEmPVQphMGoXAfWJli68BEw,R000597,2160.0,N00033832,,79473,412572,132382.0,Tom Rice (South Carolina),,21359.0,Tom Rice,95.01,0.584,N00033832,H2SC07066
Ted,1970-12-22,M,sen,TX,,Republican,https://www.cruz.senate.gov,404 Russell Senate Office Building Washington DC 20510,202-224-5922,https://www.cruz.senate.gov/?p=form&id=16,,SenTedCruz,SenatorTedCruz,sentedcruz,UCOTZ-6H1rri1lSsj6IzhUyw,C001098,2175.0,N00033085,S355,1019953,412573,135705.0,Ted Cruz,,41304.0,Ted Cruz,97.28,0.884,N00033085,S2TX00312
Randy,1953-07-02,M,rep,TX,14.0,Republican,https://weber.house.gov,1708 Longworth HOB; Washington DC 20515-4314,202-225-2831,,http://weber.house.gov/rss.xml,TXRandy14,TXRandy14,TXRandy14,UCJSZRrAcd5i1bHLjR66PZdg,W000814,2161.0,N00033539,,79698,412574,102026.0,Randy Weber,,21360.0,Randy Weber,94.79,0.711,N00033539,H2TX14149
Beto,1972-09-26,M,rep,TX,16.0,Democrat,https://orourke.house.gov,1330 Longworth HOB; Washington DC 20515-4316,202-225-4831,,http://orourke.house.gov/rss.xml,RepBetoORourke,betoorourketx16,betoorourketx16,UClxfjz6tgqTbwYwQNy0VURg,O000170,2162.0,N00033540,,79697,412575,78533.0,Beto O'Rourke,,21361.0,Beto O'Rourke,94.04,-0.329,N00033540,S8TX00285
Joaquin,1974-09-16,M,rep,TX,20.0,Democrat,https://castro.house.gov,1221 Longworth HOB; Washington DC 20515-4320,202-225-3236,,http://castro.house.gov/rss.xml,JoaquinCastrotx,326420614138023,JoaquinCastroTX,UCsRxWnFdRiV2od1O5v5nEeQ,C001091,2163.0,N00033316,,63974,412576,49227.0,Joaquin Castro,,21362.0,Joaquín Castro,95.52,-0.398,N00033316,H2TX35011
Roger,1949-09-13,M,rep,TX,25.0,Republican,https://williams.house.gov,1323 Longworth HOB; Washington DC 20515-4325,202-225-9896,,http://williams.house.gov/rss.xml,RepRWilliams,RepRogerWilliams,,UCBtfmMMQarjtLB9U_pWMOhw,W000816,2165.0,N00030602,,623742,412578,50112.0,Roger Williams,,21364.0,Roger Williams (U.S. politician),96.83,0.604,N00030602,H2TX33040
Marc,1971-01-03,M,rep,TX,33.0,Democrat,https://veasey.house.gov,1519 Longworth HOB; Washington DC 20515-4333,202-225-9897,,http://veasey.house.gov/rss.xml,RepVeasey,CongressmanMarcVeasey,marcveasey,UC2CRp1KF5uljZyhDRPR-72Q,V000131,2166.0,N00033839,,79466,412579,49671.0,Mark Veasey,,21365.0,Marc Veasey,94.56,-0.414,N00033839,H2TX33073
Filemon,1963-02-13,M,rep,TX,34.0,Democrat,https://vela.house.gov,437 Cannon HOB; Washington DC 20515-4334,202-225-9901,,http://vela.house.gov/rss.xml,RepFilemonVela,USCongressmanFilemonVela,RepFilemonVela,,V000132,2167.0,N00034349,,95434,412580,137719.0,Filemon Vela,,21366.0,Filemon Vela Jr.,90.71,-0.304,N00034349,H2TX27190
Chris,1960-07-15,M,rep,UT,2.0,Republican,https://stewart.house.gov,323 Cannon HOB; Washington DC 20515-4402,202-225-9730,,http://stewart.house.gov/rss.xml,RepChrisStewart,RepChrisStewart,repchrisstewart,UCKYqzTvmQVWys-WhrCkbyPw,S001192,2168.0,N00033932,,68466,412581,135930.0,Chris Stewart,,21367.0,Chris Stewart (politician),96.82,0.516,N00033932,H2UT02324
Timothy,1958-02-26,M,sen,VA,,Democrat,https://www.kaine.senate.gov,231 Russell Senate Office Building Washington DC 20510,202-224-4024,https://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,SenKaineOffice,SenatorKaine,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,K000384,2176.0,N00033177,S362,49219,412582,50772.0,Tim Kaine,,41305.0,Tim Kaine,93.8,-0.229,N00033177,S2VA00142
