"","full_set_id","member_id","vote_position","bill_id","broke_from_party"
"9474",1926930,"G000560","Yes","hr732-115",0
"9475",1914886,"W000820","Yes","hr2210-115",0
"9476",1919381,"K000378","Yes","hr2824-115",0
"9477",1927805,"J000174","Yes","hres577-115",0
"9478",1927919,"P000523","No","hres577-115",0
"9479",1917952,"B001278","No","hr2792-115",0
"9480",1919018,"M001188","No","hres538-115",0
"9481",1930122,"S000250","Yes","hr452-115",0
"9482",1922673,"E000293","Yes","hr2611-115",0
"9483",1923413,"B001248","Yes","hres500-115",0
"9484",1925284,"N000188","Yes","hr1698-115",0
"9485",1899540,"R000582","Yes","hr1873-115",0
"9486",1883290,"B001304","Yes","hr2288-115",0
"9487",1883500,"M001163","Yes","hr2288-115",0
"9488",1931173,"G000574","No","hres553-115",0
"9489",1926836,"C001109","Yes","hr732-115",0
"9490",1906959,"Y000066","Yes","hr3219-115",0
"9491",1922873,"R000603","Yes","hr2611-115",0
"9492",1914763,"M001194","Yes","hr2210-115",0
"9493",1930450,"M001197","Yes","hres562-115",0
"9494",1926165,"L000564","Yes","hres580-115",0
"9495",1928567,"G000584","Yes","hr3551-115",0
"9496",1919828,"L000583","Yes","hres533-115",0
"9497",1924241,"B001251","Yes","hr3110-115",0
"9498",1917907,"S001181","Yes","hr2430-115",0
"9499",1918135,"L000573","Yes","hr2792-115",0
"9500",1932579,"N000127","No","hres548-115",0
"9501",1925114,"E000288","Yes","hr1698-115",0
"9502",1924448,"M001159","Yes","hr3110-115",0
"9503",1906735,"K000385","No","hr3219-115",0
"9504",1929250,"R000597","Yes","s585-115",0
"9505",1930454,"M001189","Yes","hres562-115",0
"9506",1924185,"W000808","Yes","hr2864-115",0
"9507",1922504,"S001191","No","hres513-115",0
"9508",1908038,"L000287","Yes","hr3364-115",0
"9509",1924319,"F000461","Yes","hr3110-115",0
"9510",1921298,"T000478","Yes","hr3284-115",0
"9511",1925556,"B000755","Yes","hr469-115",0
"9512",1925868,"S001180","No","hr469-115",0
"9513",1920389,"T000468","Yes","hr2061-115",0
"9514",1906620,"C001111","Yes","hr3219-115",1
"9515",1932462,"H001078","Yes","hres548-115",0
"9516",1926308,"S000583","Yes","hres580-115",0
"9517",1927185,"W000822","No","hr732-115",0
"9518",1913751,"C001097","Yes","hjres76-115",0
"9519",1927699,"C001048","Yes","hres577-115",0
"9520",1922695,"G000552","Yes","hr2611-115",0
"9521",1931402,"S001196","Yes","hres553-115",0
"9522",1883304,"C001072","Yes","hr2288-115",0
"9523",1919309,"G000578","No","hr2824-115",1
"9524",1909248,"H001068","Yes","hr3218-115",0
"9525",1919849,"M001143","No","hres533-115",0
"9526",1925956,"B001300","No","hres580-115",0
"9527",1909566,"D000626","Yes","s114-115",0
"9528",1925779,"M001143","No","hr469-115",0
"9529",1931420,"T000463","Yes","hres553-115",0
"9530",1927850,"L000491","Yes","hres577-115",0
"9531",1932567,"M001194","Yes","hres548-115",0
"9532",1930579,"V000131","No","hres562-115",0
"9533",1921876,"F000450","Yes","hr3697-115",0
"9534",1921961,"L000578","Yes","hr3697-115",0
"9535",1905371,"H001058","Yes","s114-115",0
"9536",1923391,"B000490","No","hres500-115",0
"9537",1919769,"H001074","Yes","hres533-115",0
"9538",1928897,"M000133","No","hconres71-115",0
"9539",1928629,"K000390","Yes","hr3551-115",0
"9540",1920190,"I000056","Yes","hr2061-115",0
"9541",1921945,"K000376","Yes","hr3697-115",0
"9542",1922540,"V000108","No","hres513-115",0
"9543",1923191,"L000491","Yes","hres504-115",0
"9544",1931293,"M001180","Yes","hres553-115",0
"9545",1920034,"B001257","Yes","hr2061-115",0
"9546",1919554,"T000468","No","hr2824-115",0
"9547",1905570,"T000238","Yes","s114-115",0
"9548",1923609,"L000580","No","hres500-115",0
"9549",1925300,"P000605","Yes","hr1698-115",0
"9550",1928813,"V000132","Yes","hr3551-115",0
"9551",1919615,"B001257","Yes","hres533-115",0
"9552",1899511,"P000609","Yes","hr1873-115",0
"9553",1931980,"D000616","Yes","hr36-115",0
"9554",1929185,"M001184","Yes","s585-115",0
"9555",1928825,"W000822","Yes","hr3551-115",0
"9556",1930798,"J000290","Yes","hconres71-115",0
"9557",1932263,"T000474","No","hr36-115",0
"9558",1926184,"L000569","Yes","hres580-115",0
"9559",1913939,"M000087","Yes","hjres76-115",0
"9560",1923292,"S001150","No","hres504-115",0
"9561",1925093,"D000191","Yes","hr1698-115",0
"9562",1918558,"L000560","No","hr3823-115",0
"9563",1909558,"C001110","No","s114-115",0
"9564",1919918,"R000608","No","hres533-115",0
"9565",1919005,"M001157","Yes","hres538-115",0
"9566",1909099,"B001273","Yes","hr3218-115",0
"9567",1914554,"C000059","Yes","hr2210-115",0
"9568",1922190,"B001295","Yes","hres513-115",0
"9569",1926903,"F000465","Yes","hr732-115",0
"9570",1923716,"S001189","Yes","hres500-115",0
"9571",1859932,"C000059","Yes","hr1117-115",0
"9572",1930414,"L000551","No","hres562-115",0
"9573",1929953,"H001048","Yes","hr452-115",0
"9574",1925988,"B001286","No","hres580-115",0
"9575",1921950,"K000381","No","hr3697-115",0
"9576",1918909,"G000553","No","hres538-115",0
"9577",1909236,"H001064","Yes","hr3218-115",0
"9578",1919074,"R000592","Yes","hres538-115",0
"9579",1909203,"F000448","Yes","hr3218-115",0
"9580",1883430,"H001073","Yes","hr2288-115",0
"9581",1926330,"T000465","No","hres580-115",0
"9582",1929802,"B000574","Yes","hr452-115",0
"9583",1930087,"R000582","Yes","hr452-115",0
"9584",1923362,"W000810","Yes","hres504-115",0
"9585",1925848,"R000608","No","hr469-115",0
"9586",1914634,"F000462","Yes","hr2210-115",0
"9587",1928992,"C001090","Yes","s585-115",0
"9588",1930648,"B001304","No","hconres71-115",0
"9589",1919573,"W000799","No","hr2824-115",0
"9590",1927374,"H001059","Yes","hr2142-115",0
"9591",1923519,"G000546","Yes","hres500-115",0
"9592",1919036,"O000171","Yes","hres538-115",1
"9593",1932278,"W000813","Yes","hr36-115",0
"9594",1909665,"J000174","Yes","s114-115",0
"9595",1929194,"M001156","Yes","s585-115",0
"9596",1918079,"G000558","Yes","hr2792-115",0
"9597",1922624,"C001101","Yes","hr2611-115",0
"9598",1921796,"B001286","No","hr3697-115",0
"9599",1919698,"D000616","Yes","hres533-115",0
"9600",1883507,"M001156","Yes","hr2288-115",0
"9601",1930252,"C001067","No","hres562-115",0
"9602",1914814,"R000592","Yes","hr2210-115",0
"9603",1930028,"M000312","Yes","hr452-115",0
"9604",1926096,"G000560","Yes","hres580-115",0
"9605",1860198,"R000395","Yes","hr1117-115",0
"9606",1926392,"B001295","Yes","hr3898-115",0
"9607",1919051,"P000258","No","hres538-115",0
"9608",1920117,"D000610","Yes","hr2061-115",0
"9609",1921837,"D000626","Yes","hr3697-115",0
"9610",1883555,"P000523","Yes","hr2288-115",0
"9611",1909306,"L000480","Yes","hr3218-115",0
"9612",1859922,"B001284","Yes","hr1117-115",0
"9613",1899242,"B001287","Yes","hr1873-115",1
"9614",1919099,"S001157","No","hres538-115",0
"9615",1924600,"Y000065","Yes","hr3110-115",0
"9616",1930683,"C001105","No","hconres71-115",1
"9617",1926555,"J000295","Yes","hr3898-115",0
"9618",1918574,"L000579","No","hr3823-115",0
"9619",1923796,"A000375","Yes","hr2864-115",0
"9620",1908153,"S001190","Yes","hr3364-115",0
"9621",1921536,"K000376","Yes","hr3354-115",0
"9622",1906807,"M001194","Yes","hr3219-115",0
"9623",1921118,"J000292","Yes","hr3284-115",0
"9624",1931090,"C001066","No","hres553-115",0
"9625",1918234,"R000602","No","hr2792-115",0
"9626",1927317,"F000460","Yes","hr2142-115",0
"9627",1931193,"G000576","Yes","hres553-115",0
"9628",1930490,"P000592","Yes","hres562-115",0
"9629",1917913,"T000250","Yes","hr2430-115",0
"9630",1933470,"S000583","Yes","hr1547-115",0
"9631",1921143,"L000573","Yes","hr3284-115",0
"9632",1930681,"C001092","Yes","hconres71-115",0
"9633",1921684,"S000344","No","hr3354-115",0
"9634",1930895,"N000181","Yes","hconres71-115",0
"9635",1932910,"K000388","Yes","hr965-115",0
"9636",1909263,"J000295","Yes","hr3218-115",0
"9637",1914012,"R000435","Yes","hjres76-115",0
"9638",1920290,"N000188","Yes","hr2061-115",0
"9639",1899449,"L000263","No","hr1873-115",0
"9640",1905291,"D000617","Yes","s114-115",0
"9641",1930757,"G000565","Yes","hconres71-115",0
"9642",1932182,"P000611","Yes","hr36-115",0
"9643",1930083,"R000602","Yes","hr452-115",0
"9644",1923110,"G000535","No","hres504-115",0
"9645",1927930,"R000582","Yes","hres577-115",0
"9646",1905230,"B000755","Yes","s114-115",0
"9647",1931342,"P000523","No","hres553-115",0
"9648",1920118,"D000600","Yes","hr2061-115",0
"9649",1930293,"D000610","No","hres562-115",0
"9650",1928734,"R000601","Yes","hr3551-115",0
"9651",1925887,"S000583","Yes","hr469-115",0
"9652",1927845,"L000554","Yes","hres577-115",0
"9653",1926933,"G000553","No","hr732-115",0
"9654",1921068,"G000574","Yes","hr3284-115",0
"9655",1925066,"C001068","Yes","hr1698-115",0
"9656",1919328,"G000568","No","hr2824-115",1
"9657",1928847,"B001236","Yes","hconres71-115",0
"9658",1923358,"W000808","No","hres504-115",0
"9659",1927191,"W000816","Yes","hr732-115",0
"9660",1919973,"T000238","Yes","hres533-115",0
"9661",1927156,"T000477","Yes","hr732-115",0
"9662",1919144,"V000081","No","hres538-115",0
"9663",1919865,"M001196","No","hres533-115",0
"9664",1931399,"S001199","Yes","hres553-115",0
"9665",1859902,"B001287","Yes","hr1117-115",0
"9666",1929343,"W000800","Yes","s585-115",0
"9667",1924393,"K000188","Yes","hr3110-115",0
"9668",1931974,"D000617","No","hr36-115",0
"9669",1920504,"C000754","No","hr3823-115",0
"9670",1929082,"G000581","Yes","s585-115",0
"9671",1926211,"M001188","No","hres580-115",0
"9672",1929086,"G000377","Yes","s585-115",0
"9673",1927660,"C001037","No","hres577-115",0
"9674",1920947,"A000375","Yes","hr3284-115",0
"9675",1932132,"M001143","No","hr36-115",0
"9676",1925636,"D000533","Yes","hr469-115",0
"9677",1930392,"K000390","No","hres562-115",0
"9678",1905483,"P000096","Yes","s114-115",0
"9679",1918267,"S001157","No","hr2792-115",0
"9680",1924562,"T000462","Yes","hr3110-115",0
"9681",1933250,"G000571","Yes","hr1547-115",0
"9682",1926406,"B001251","Yes","hr3898-115",0
"9683",1923301,"S000250","Yes","hres504-115",0
"9684",1927312,"E000215","Yes","hr2142-115",0
"9685",1924387,"K000376","Yes","hr3110-115",0
"9686",1906715,"H001059","Yes","hr3219-115",0
"9687",1922472,"R000583","Yes","hres513-115",0
"9688",1924503,"R000395","Yes","hr3110-115",0
"9689",1933343,"L000565","Yes","hr1547-115",0
"9690",1860080,"K000379","Yes","hr1117-115",0
"9691",1925367,"S000522","Yes","hr1698-115",0
"9692",1909482,"A000055","Yes","s114-115",0
"9693",1929115,"H001058","Yes","s585-115",0
"9694",1925195,"J000289","Yes","hr1698-115",0
"9695",1918575,"L000480","No","hr3823-115",0
"9696",1918466,"F000461","Yes","hr3823-115",0
"9697",1931416,"T000469","No","hres553-115",0
"9698",1918155,"L000584","Yes","hr2792-115",0
"9699",1899617,"V000081","No","hr1873-115",0
"9700",1925687,"H001052","Yes","hr469-115",0
"9701",1925592,"C001093","Yes","hr469-115",0
"9702",1930408,"L000559","No","hres562-115",0
"9703",1921639,"P000611","Yes","hr3354-115",0
"9704",1933494,"V000131","Yes","hr1547-115",0
"9705",1932430,"F000450","Yes","hres548-115",0
"9706",1923592,"L000586","No","hres500-115",0
"9707",1933406,"P000593","Yes","hr1547-115",0
"9708",1925881,"S001148","Yes","hr469-115",0
"9709",1918277,"S001191","Yes","hr2792-115",1
"9710",1905319,"F000459","Yes","s114-115",0
"9711",1923164,"K000391","No","hres504-115",0
"9712",1921445,"D000625","Yes","hr3354-115",0
"9713",1925148,"G000583","Yes","hr1698-115",0
"9714",1932482,"H001048","Yes","hres548-115",0
"9715",1860037,"G000568","Yes","hr1117-115",0
"9716",1921393,"C001097","No","hr3354-115",0
"9717",1919142,"V000131","No","hres538-115",0
"9718",1932327,"B001243","Yes","hres548-115",0
"9719",1922019,"N000002","No","hr3697-115",0
"9720",1930003,"L000554","Yes","hr452-115",0
"9721",1883383,"F000450","Yes","hr2288-115",0
"9722",1919109,"S001191","No","hres538-115",0
"9723",1919876,"N000190","Yes","hres533-115",0
"9724",1860014,"F000462","Yes","hr1117-115",0
"9725",1923240,"P000601","Yes","hres504-115",0
"9726",1914630,"F000461","Yes","hr2210-115",0
"9727",1913742,"B001275","Yes","hjres76-115",0
"9728",1920645,"L000557","No","hr3823-115",0
"9729",1909630,"G000410","No","s114-115",0
"9730",1922367,"K000382","No","hres513-115",0
"9731",1920733,"Q000023","No","hr3823-115",0
"9732",1929284,"S001189","Yes","s585-115",0
"9733",1928600,"H001074","Yes","hr3551-115",0
"9734",1930738,"F000449","Yes","hconres71-115",0
"9735",1925548,"B001243","Yes","hr469-115",0
"9736",1930987,"S001193","No","hconres71-115",0
"9737",1930963,"S000244","Yes","hconres71-115",0
"9738",1920327,"R000582","Yes","hr2061-115",0
"9739",1927498,"P000611","Yes","hr2142-115",0
"9740",1920689,"M001181","Yes","hr3823-115",0
"9741",1927010,"L000582","No","hr732-115",0
"9742",1918296,"T000460","No","hr2792-115",0
"9743",1932540,"L000570","No","hres548-115",0
"9744",1932988,"N000184","Yes","hr965-115",0
"9745",1920066,"C001051","Yes","hr2061-115",0
"9746",1914717,"L000559","Yes","hr2210-115",0
"9747",1913781,"C001096","Yes","hjres76-115",0
"9748",1927322,"F000461","Yes","hr2142-115",0
"9749",1930066,"P000593","Yes","hr452-115",0
"9750",1926227,"N000190","Yes","hres580-115",0
"9751",1918908,"G000546","Yes","hres538-115",0
"9752",1925043,"B001248","Yes","hr1698-115",0
"9753",1922143,"W000814","Yes","hr3697-115",0
"9754",1928721,"P000593","Yes","hr3551-115",0
"9755",1928804,"T000468","Yes","hr3551-115",0
"9756",1926533,"H001047","Yes","hr3898-115",0
"9757",1883478,"L000563","Yes","hr2288-115",0
"9758",1923700,"R000487","Yes","hres500-115",0
"9759",1922767,"L000585","Yes","hr2611-115",0
"9760",1928920,"S001184","Yes","hconres71-115",0
"9761",1899566,"S001190","Yes","hr1873-115",1
"9762",1929013,"C001094","Yes","s585-115",0
"9763",1920569,"G000581","Yes","hr3823-115",1
"9764",1926951,"H001038","No","hr732-115",0
"9765",1920538,"D000615","Yes","hr3823-115",0
"9766",1909095,"B001257","Yes","hr3218-115",0
"9767",1924402,"L000585","Yes","hr3110-115",0
"9768",1921930,"J000290","Yes","hr3697-115",0
"9769",1921061,"F000450","Yes","hr3284-115",0
"9770",1919366,"J000295","Yes","hr2824-115",0
"9771",1925970,"B001294","Yes","hres580-115",0
"9772",1929261,"R000608","Yes","s585-115",0
"9773",1927018,"L000491","Yes","hr732-115",0
"9774",1921625,"P000613","No","hr3354-115",0
"9775",1920378,"S001187","Yes","hr2061-115",0
"9776",1913811,"D000628","Yes","hjres76-115",0
"9777",1908127,"R000582","Yes","hr3364-115",0
"9778",1922691,"G000574","Yes","hr2611-115",0
"9779",1918100,"H001058","Yes","hr2792-115",0
"9780",1923203,"M001199","Yes","hres504-115",0
"9781",1921643,"R000606","No","hr3354-115",0
"9782",1920973,"B000755","Yes","hr3284-115",0
"9783",1860088,"K000378","Yes","hr1117-115",0
"9784",1922360,"K000381","No","hres513-115",0
"9785",1899428,"K000380","No","hr1873-115",0
"9786",1922456,"P000523","No","hres513-115",0
"9787",1932614,"R000597","Yes","hres548-115",0
"9788",1919898,"P000598","No","hres533-115",0
"9789",1926895,"E000179","No","hr732-115",0
"9790",1925955,"B001282","Yes","hres580-115",0
"9791",1918667,"R000486","No","hr3823-115",0
"9792",1931944,"C001053","Yes","hr36-115",0
"9793",1932979,"M001160","Yes","hr965-115",0
"9794",1905439,"M001179","Yes","s114-115",0
"9795",1914059,"T000477","Yes","hjres76-115",0
"9796",1931209,"H001047","No","hres553-115",0
"9797",1909111,"B001284","Yes","hr3218-115",0
"9798",1928531,"D000623","Yes","hr3551-115",0
"9799",1921035,"D000621","Yes","hr3284-115",0
"9800",1925681,"G000576","Yes","hr469-115",0
"9801",1923308,"S001191","No","hres504-115",0
"9802",1907927,"E000297","Yes","hr3364-115",0
"9803",1923555,"J000288","No","hres500-115",0
"9804",1925027,"B000574","Yes","hr1698-115",0
"9805",1921050,"E000298","Yes","hr3284-115",0
"9806",1926872,"D000191","No","hr732-115",0
"9807",1913757,"C001091","Yes","hjres76-115",0
"9808",1914745,"M001198","Yes","hr2210-115",0
"9809",1920154,"G000581","Yes","hr2061-115",0
"9810",1923137,"J000294","No","hres504-115",0
"9811",1883520,"M001160","Yes","hr2288-115",0
"9812",1920455,"B000574","No","hr3823-115",0
"9813",1923564,"K000386","Yes","hres500-115",0
"9814",1918073,"G000546","Yes","hr2792-115",0
"9815",1914663,"H001045","Yes","hr2210-115",0
"9816",1923781,"W000804","Yes","hres500-115",0
"9817",1925840,"R000591","Yes","hr469-115",0
"9818",1909188,"E000215","Yes","hr3218-115",0
"9819",1920519,"D000096","No","hr3823-115",0
"9820",1929135,"K000375","Yes","s585-115",0
"9821",1906455,"C001071","Yes","hr3364-115",0
"9822",1914804,"R000601","Yes","hr2210-115",0
"9823",1921261,"S001156","Yes","hr3284-115",0
"9824",1919336,"H001053","Yes","hr2824-115",0
"9825",1929131,"J000289","Yes","s585-115",0
"9826",1909796,"R000603","Yes","s114-115",0
"9827",1933423,"R000586","Yes","hr1547-115",0
"9828",1925764,"L000580","No","hr469-115",0
"9829",1918503,"H001053","Yes","hr3823-115",0
"9830",1926022,"C001110","No","hres580-115",0
"9831",1919861,"M001201","Yes","hres533-115",0
"9832",1860102,"L000581","Yes","hr1117-115",0
"9833",1930085,"R000588","Yes","hr452-115",0
"9834",1919259,"C001048","Yes","hr2824-115",0
"9835",1921868,"F000460","Yes","hr3697-115",0
"9836",1914636,"F000372","Yes","hr2210-115",0
"9837",1925808,"O000171","No","hr469-115",0
"9838",1929965,"J000174","Yes","hr452-115",0
"9839",1905366,"H001047","Yes","s114-115",0
"9840",1924440,"M001165","Yes","hr3110-115",0
"9841",1909658,"J000032","No","s114-115",0
"9842",1926027,"C001087","Yes","hres580-115",0
"9843",1933096,"V000108","Yes","hr965-115",0
"9844",1883653,"W000806","Yes","hr2288-115",0
"9845",1924061,"N000190","Yes","hr2864-115",0
"9846",1925555,"B001227","No","hr469-115",0
"9847",1921993,"M001199","Yes","hr3697-115",0
"9848",1924163,"V000129","Yes","hr2864-115",0
"9849",1927787,"H001065","Yes","hres577-115",0
"9850",1933126,"A000372","Yes","hr1547-115",0
"9851",1923843,"C001090","Yes","hr2864-115",0
"9852",1926811,"B001227","No","hr732-115",0
"9853",1905352,"G000535","Yes","s114-115",0
"9854",1922601,"B001290","Yes","hr2611-115",0
"9855",1923707,"S001156","No","hres500-115",0
"9856",1928844,"B001277","No","hconres71-115",0
"9857",1919774,"H001059","Yes","hres533-115",0
"9858",1920834,"W000808","No","hr3823-115",0
"9859",1926360,"Y000065","Yes","hres580-115",0
"9860",1927856,"M000087","No","hres577-115",0
"9861",1919841,"M001179","Yes","hres533-115",0
"9862",1930814,"K000379","No","hconres71-115",0
"9863",1918093,"H001072","Yes","hr2792-115",0
"9864",1927622,"A000367","Yes","hres577-115",0
"9865",1899529,"P000523","No","hr1873-115",0
"9866",1928008,"W000812","Yes","hres577-115",0
"9867",1924167,"V000081","Yes","hr2864-115",0
"9868",1924595,"W000804","Yes","hr3110-115",0
"9869",1920394,"T000463","Yes","hr2061-115",0
"9870",1925864,"S001176","Yes","hr469-115",0
"9871",1899471,"M001198","Yes","hr1873-115",0
"9872",1927102,"R000592","Yes","hr732-115",0
"9873",1921288,"S000510","Yes","hr3284-115",0
"9874",1928822,"W000799","Yes","hr3551-115",0
"9875",1914615,"D000615","Yes","hr2210-115",0
"9876",1925981,"B001304","No","hres580-115",0
